frame,light_0_0_Wt,light_0_0_R,light_0_0_G,light_0_0_B,light_0_1_Wt,light_0_1_R,light_0_1_G,light_0_1_B,light_0_2_Wt,light_0_2_R,light_0_2_G,light_0_2_B,light_0_3_Wt,light_0_3_R,light_0_3_G,light_0_3_B,light_0_4_Wt,light_0_4_R,light_0_4_G,light_0_4_B,light_1_0_Wt,light_1_0_R,light_1_0_G,light_1_0_B,light_1_1_Wt,light_1_1_R,light_1_1_G,light_1_1_B,light_1_2_Wt,light_1_2_R,light_1_2_G,light_1_2_B,light_1_3_Wt,light_1_3_R,light_1_3_G,light_1_3_B,light_1_4_Wt,light_1_4_R,light_1_4_G,light_1_4_B,light_2_0_Wt,light_2_0_R,light_2_0_G,light_2_0_B,light_2_1_Wt,light_2_1_R,light_2_1_G,light_2_1_B,light_2_2_Wt,light_2_2_R,light_2_2_G,light_2_2_B,light_2_3_Wt,light_2_3_R,light_2_3_G,light_2_3_B,light_2_4_Wt,light_2_4_R,light_2_4_G,light_2_4_B,light_3_0_Wt,light_3_0_R,light_3_0_G,light_3_0_B,light_3_1_Wt,light_3_1_R,light_3_1_G,light_3_1_B,light_3_2_Wt,light_3_2_R,light_3_2_G,light_3_2_B,light_3_3_Wt,light_3_3_R,light_3_3_G,light_3_3_B,light_3_4_Wt,light_3_4_R,light_3_4_G,light_3_4_B,light_4_0_Wt,light_4_0_R,light_4_0_G,light_4_0_B,light_4_1_Wt,light_4_1_R,light_4_1_G,light_4_1_B,light_4_2_Wt,light_4_2_R,light_4_2_G,light_4_2_B,light_4_3_Wt,light_4_3_R,light_4_3_G,light_4_3_B,light_4_4_Wt,light_4_4_R,light_4_4_G,light_4_4_B
9.0,19.0,0.06489723803607843,0.0022313602509803914,0.004164069094901959,19.0,0.06489723803607843,0.0022313602509803914,0.004164069094901959,19.0,0.06489723803607843,0.0022313602509803914,0.004164069094901959,0.0,0.0,0.0,0.0,167.0,0.05380621091137255,0.00711709434980392,0.006270298955294114,19.0,0.06489723803607843,0.0022313602509803914,0.004164069094901959,19.0,0.06489723803607843,0.0022313602509803914,0.004164069094901959,81.53041336957013,0.08235294117647059,0.00784313725490196,0.00784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.53041336957013,0.08235294117647059,0.00784313725490196,0.00784313725490196,81.53041336957013,0.08235294117647059,0.00784313725490196,0.00784313725490196,81.53041336957013,0.08235294117647059,0.00784313725490196,0.00784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.53041336957013,0.08235294117647059,0.00784313725490196,0.00784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.06316315547607844,0.01820462100078431,0.013150167843137252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.060381525734901964,0.02401975075137255,0.010098361524705881,50.0,0.060381525734901964,0.02401975075137255,0.010098361524705881
11.0,19.0,0.08199905545035295,0.0004462720501960782,0.003970068720941176,19.0,0.08199905545035295,0.0004462720501960782,0.003970068720941176,19.0,0.08199905545035295,0.0004462720501960782,0.003970068720941176,0.0,0.0,0.0,0.0,167.0,0.10174163433913727,0.007697928673882352,0.004391314693019607,19.0,0.08199905545035295,0.0004462720501960782,0.003970068720941176,19.0,0.08199905545035295,0.0004462720501960782,0.003970068720941176,10.554892610133404,0.23529411764705882,0.011764705882352941,0.01568627450980392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.554892610133404,0.23529411764705882,0.011764705882352941,0.01568627450980392,10.554892610133404,0.23529411764705882,0.011764705882352941,0.01568627450980392,10.554892610133404,0.23529411764705882,0.011764705882352941,0.01568627450980392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.554892610133404,0.23529411764705882,0.011764705882352941,0.01568627450980392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.1287110624677647,0.00991543400407843,0.008904543372549019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.040311599264627455,0.011078459954196079,0.0020196723049411757,50.0,0.040311599264627455,0.011078459954196079,0.0020196723049411757
12.0,19.0,0.016399811090070587,0.00950101911592157,0.03216656276379608,19.0,0.016399811090070587,0.00950101911592157,0.03216656276379608,19.0,0.016399811090070587,0.00950101911592157,0.03216656276379608,0.0,0.0,0.0,0.0,167.0,0.06740715039723923,0.023500370048501962,0.01342728254644706,19.0,0.016399811090070587,0.00950101911592157,0.03216656276379608,19.0,0.016399811090070587,0.00950101911592157,0.03216656276379608,37.1221829279598,0.07450980392156863,0.0,0.00784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1221829279598,0.07450980392156863,0.0,0.00784313725490196,37.1221829279598,0.07450980392156863,0.0,0.00784313725490196,37.1221829279598,0.07450980392156863,0.0,0.00784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.1221829279598,0.07450980392156863,0.0,0.00784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.028879467395513718,0.03649289072238431,0.011192673380392157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.008062319852925487,0.0022156919908392155,0.00040393446098823505,50.0,0.008062319852925487,0.0022156919908392155,0.00040393446098823505
13.0,16.0,0.58680937398272,0.6544492234310274,0.6621195870625632,16.0,0.58680937398272,0.6544492234310274,0.6621195870625632,16.0,0.58680937398272,0.6544492234310274,0.6621195870625632,0.0,0.0,0.0,0.0,48.0,0.24877554772650667,0.24313144655872002,0.21915604474458356,16.0,0.58680937398272,0.6544492234310274,0.6621195870625632,16.0,0.58680937398272,0.6544492234310274,0.6621195870625632,37.053609440168344,0.4666666666666667,0.5490196078431373,0.5764705882352941,0.0,0.0,0.0,0.0,48.0,0.24877554772650667,0.24313144655872002,0.21915604474458356,0.0,0.0,0.0,0.0,37.053609440168344,0.4666666666666667,0.5490196078431373,0.5764705882352941,37.053609440168344,0.4666666666666667,0.5490196078431373,0.5764705882352941,37.053609440168344,0.4666666666666667,0.5490196078431373,0.5764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.053609440168344,0.4666666666666667,0.5490196078431373,0.5764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.1344033444594949,0.1422005389287906,0.12145422095058825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.06435756200980078,0.06632549133934432,0.05655137512749177,60.0,0.06435756200980078,0.06632549133934432,0.05655137512749177
14.0,18.0,0.8106952081298774,0.8681447466469897,0.8288945056478069,18.0,0.8106952081298774,0.8681447466469897,0.8288945056478069,18.0,0.8106952081298774,0.8681447466469897,0.8288945056478069,0.0,0.0,0.0,0.0,56.0,0.3572060899374582,0.4094106030372342,0.3826547383606814,18.0,0.8106952081298774,0.8681447466469897,0.8288945056478069,18.0,0.8106952081298774,0.8681447466469897,0.8288945056478069,14.975911491715815,0.611764705882353,0.7215686274509804,0.6901960784313725,0.0,0.0,0.0,0.0,56.0,0.3572060899374582,0.4094106030372342,0.3826547383606814,0.0,0.0,0.0,0.0,14.975911491715815,0.611764705882353,0.7215686274509804,0.6901960784313725,14.975911491715815,0.611764705882353,0.7215686274509804,0.6901960784313725,14.975911491715815,0.611764705882353,0.7215686274509804,0.6901960784313725,0.0,0.0,0.0,0.0,47.0,0.1994296884997421,0.21667540190340515,0.18742809909207844,0.0,0.0,0.0,0.0,14.975911491715815,0.611764705882353,0.7215686274509804,0.6901960784313725,0.0,0.0,0.0,0.0,36.0,0.08816563004901899,0.09483372571884925,0.0834671377705964,47.0,0.1994296884997421,0.21667540190340515,0.18742809909207844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.08816563004901899,0.09483372571884925,0.0834671377705964,36.0,0.08816563004901899,0.09483372571884925,0.0834671377705964
15.0,17.0,0.8460606102534265,0.8951975767803784,0.8653867442668163,17.0,0.8460606102534265,0.8951975767803784,0.8653867442668163,17.0,0.8460606102534265,0.8951975767803784,0.8653867442668163,0.0,0.0,0.0,0.0,56.0,0.5263431787718054,0.5869801598231331,0.5784917319858617,17.0,0.8460606102534265,0.8951975767803784,0.8653867442668163,17.0,0.8460606102534265,0.8951975767803784,0.8653867442668163,33.730304913980156,0.36470588235294116,0.42745098039215684,0.4627450980392157,0.0,0.0,0.0,0.0,56.0,0.5263431787718054,0.5869801598231331,0.5784917319858617,0.0,0.0,0.0,0.0,33.730304913980156,0.36470588235294116,0.42745098039215684,0.4627450980392157,33.730304913980156,0.36470588235294116,0.42745098039215684,0.4627450980392157,33.730304913980156,0.36470588235294116,0.42745098039215684,0.4627450980392157,0.0,0.0,0.0,0.0,50.0,0.21870946711171313,0.24098213920421047,0.22572091393606275,0.0,0.0,0.0,0.0,33.730304913980156,0.36470588235294116,0.42745098039215684,0.4627450980392157,0.0,0.0,0.0,0.0,36.0,0.13057430248039203,0.13818243141827966,0.12963460402470753,50.0,0.21870946711171313,0.24098213920421047,0.22572091393606275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.13057430248039203,0.13818243141827966,0.12963460402470753,36.0,0.13057430248039203,0.13818243141827966,0.12963460402470753
16.0,16.0,0.8594082004820578,0.9288434369247032,0.9417047998337553,16.0,0.8594082004820578,0.9288434369247032,0.9417047998337553,16.0,0.8594082004820578,0.9288434369247032,0.9417047998337553,0.0,0.0,0.0,0.0,56.0,0.5884058906563219,0.6758274045136463,0.6929532483579567,16.0,0.8594082004820578,0.9288434369247032,0.9417047998337553,16.0,0.8594082004820578,0.9288434369247032,0.9417047998337553,48.38508763016852,0.396078431372549,0.4745098039215686,0.5725490196078431,0.0,0.0,0.0,0.0,56.0,0.5884058906563219,0.6758274045136463,0.6929532483579567,0.0,0.0,0.0,0.0,48.38508763016852,0.396078431372549,0.4745098039215686,0.5725490196078431,48.38508763016852,0.396078431372549,0.4745098039215686,0.5725490196078431,48.38508763016852,0.396078431372549,0.4745098039215686,0.5725490196078431,0.0,0.0,0.0,0.0,55.0,0.25707522675567596,0.2740787807820186,0.2678892808264282,0.0,0.0,0.0,0.0,48.38508763016852,0.396078431372549,0.4745098039215686,0.5725490196078431,0.0,0.0,0.0,0.0,37.0,0.1672913310843137,0.16567570196993045,0.1608288815892552,55.0,0.25707522675567596,0.2740787807820186,0.2678892808264282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.1672913310843137,0.16567570196993045,0.1608288815892552,37.0,0.1672913310843137,0.16567570196993045,0.1608288815892552
17.0,17.0,0.7585483067630783,0.835180452090823,0.8785370383981236,17.0,0.7585483067630783,0.835180452090823,0.8785370383981236,17.0,0.7585483067630783,0.835180452090823,0.8785370383981236,0.0,0.0,0.0,0.0,60.0,0.4627792173469506,0.5681066573733174,0.6970220222206109,17.0,0.7585483067630783,0.835180452090823,0.8785370383981236,17.0,0.7585483067630783,0.835180452090823,0.8785370383981236,45.19118382202516,0.2823529411764706,0.35294117647058826,0.5058823529411764,0.0,0.0,0.0,0.0,60.0,0.4627792173469506,0.5681066573733174,0.6970220222206109,0.0,0.0,0.0,0.0,45.19118382202516,0.2823529411764706,0.35294117647058826,0.5058823529411764,45.19118382202516,0.2823529411764706,0.35294117647058826,0.5058823529411764,45.19118382202516,0.2823529411764706,0.35294117647058826,0.5058823529411764,0.0,0.0,0.0,0.0,63.0,0.1863170061354489,0.20540399145052138,0.24181315028293268,0.0,0.0,0.0,0.0,45.19118382202516,0.2823529411764706,0.35294117647058826,0.5058823529411764,22.0,0.10561512896196078,0.10215474823712334,0.120008913572753,22.0,0.10561512896196078,0.10215474823712334,0.120008913572753,63.0,0.1863170061354489,0.20540399145052138,0.24181315028293268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.10561512896196078,0.10215474823712334,0.120008913572753,22.0,0.10561512896196078,0.10215474823712334,0.120008913572753
18.0,17.0,0.6317096613526156,0.772526286496596,0.856491721405115,17.0,0.6317096613526156,0.772526286496596,0.856491721405115,17.0,0.6317096613526156,0.772526286496596,0.856491721405115,0.0,0.0,0.0,0.0,60.0,0.4784381964105666,0.6500919197099576,0.7762671495421614,17.0,0.6317096613526156,0.772526286496596,0.856491721405115,17.0,0.6317096613526156,0.772526286496596,0.856491721405115,26.339997110293258,0.34901960784313724,0.396078431372549,0.5725490196078431,0.0,0.0,0.0,0.0,60.0,0.4784381964105666,0.6500919197099576,0.7762671495421614,0.0,0.0,0.0,0.0,26.339997110293258,0.34901960784313724,0.396078431372549,0.5725490196078431,26.339997110293258,0.34901960784313724,0.396078431372549,0.5725490196078431,26.339997110293258,0.34901960784313724,0.396078431372549,0.5725490196078431,0.0,0.0,0.0,0.0,63.0,0.3635379110310114,0.44578668064304544,0.5283626300565866,0.0,0.0,0.0,0.0,26.339997110293258,0.34901960784313724,0.396078431372549,0.5725490196078431,22.0,0.2344563591257255,0.2525878123925227,0.3314527631067075,22.0,0.2344563591257255,0.2525878123925227,0.3314527631067075,63.0,0.3635379110310114,0.44578668064304544,0.5283626300565866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.2344563591257255,0.2525878123925227,0.3314527631067075,22.0,0.2344563591257255,0.2525878123925227,0.3314527631067075
19.0,17.0,0.6910478146234642,0.7913680023973584,0.8363963834967094,17.0,0.6910478146234642,0.7913680023973584,0.8363963834967094,17.0,0.6910478146234642,0.7913680023973584,0.8363963834967094,0.0,0.0,0.0,0.0,60.0,0.5850994039879956,0.6288419133537563,0.6227044103005891,17.0,0.6910478146234642,0.7913680023973584,0.8363963834967094,17.0,0.6910478146234642,0.7913680023973584,0.8363963834967094,22.899426454824436,0.38823529411764707,0.3843137254901961,0.5529411764705883,0.0,0.0,0.0,0.0,60.0,0.5850994039879956,0.6288419133537563,0.6227044103005891,0.0,0.0,0.0,0.0,22.899426454824436,0.38823529411764707,0.3843137254901961,0.5529411764705883,22.899426454824436,0.38823529411764707,0.3843137254901961,0.5529411764705883,22.899426454824436,0.38823529411764707,0.3843137254901961,0.5529411764705883,0.0,0.0,0.0,0.0,63.0,0.4021193469120846,0.512686747893315,0.6076333103250428,0.0,0.0,0.0,0.0,22.899426454824436,0.38823529411764707,0.3843137254901961,0.5529411764705883,22.0,0.2288520561388706,0.26071364090987703,0.3611925134056552,22.0,0.2288520561388706,0.26071364090987703,0.3611925134056552,63.0,0.4021193469120846,0.512686747893315,0.6076333103250428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.2288520561388706,0.26071364090987703,0.3611925134056552,22.0,0.2288520561388706,0.26071364090987703,0.3611925134056552
20.0,17.0,0.571150739395281,0.6508226200873148,0.7602204531699301,17.0,0.571150739395281,0.6508226200873148,0.7602204531699301,17.0,0.571150739395281,0.6508226200873148,0.7602204531699301,0.0,0.0,0.0,0.0,60.0,0.2236865474642658,0.20106250031781006,0.19042323500129427,17.0,0.571150739395281,0.6508226200873148,0.7602204531699301,17.0,0.571150739395281,0.6508226200873148,0.7602204531699301,9.53251520822755,0.2823529411764706,0.23529411764705882,0.4235294117647059,0.0,0.0,0.0,0.0,60.0,0.2236865474642658,0.20106250031781006,0.19042323500129427,0.0,0.0,0.0,0.0,9.53251520822755,0.2823529411764706,0.23529411764705882,0.4235294117647059,9.53251520822755,0.2823529411764706,0.23529411764705882,0.4235294117647059,9.53251520822755,0.2823529411764706,0.23529411764705882,0.4235294117647059,0.0,0.0,0.0,0.0,63.0,0.39414935957849534,0.4444981338923885,0.6078011718689301,0.0,0.0,0.0,0.0,9.53251520822755,0.2823529411764706,0.23529411764705882,0.4235294117647059,22.0,0.08655472495326431,0.0960642968094264,0.12243458111250358,22.0,0.08655472495326431,0.0960642968094264,0.12243458111250358,63.0,0.39414935957849534,0.4444981338923885,0.6078011718689301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.08655472495326431,0.0960642968094264,0.12243458111250358,22.0,0.08655472495326431,0.0960642968094264,0.12243458111250358
21.0,17.0,0.6193281870947425,0.6980076612723649,0.8045931102418291,17.0,0.6193281870947425,0.6980076612723649,0.8045931102418291,17.0,0.6193281870947425,0.6980076612723649,0.8045931102418291,0.0,0.0,0.0,0.0,61.0,0.21728632910069628,0.20021250006356203,0.18553562739241572,17.0,0.6193281870947425,0.6980076612723649,0.8045931102418291,17.0,0.6193281870947425,0.6980076612723649,0.8045931102418291,32.32144893254405,0.25882352941176473,0.2901960784313726,0.4588235294117647,0.0,0.0,0.0,0.0,61.0,0.21728632910069628,0.20021250006356203,0.18553562739241572,0.0,0.0,0.0,0.0,32.32144893254405,0.25882352941176473,0.2901960784313726,0.4588235294117647,32.32144893254405,0.25882352941176473,0.2901960784313726,0.4588235294117647,32.32144893254405,0.25882352941176473,0.2901960784313726,0.4588235294117647,0.0,0.0,0.0,0.0,63.0,0.4082416366215814,0.4057623718765169,0.4478347441777076,0.0,0.0,0.0,0.0,32.32144893254405,0.25882352941176473,0.2901960784313726,0.4588235294117647,23.0,0.11456584695143718,0.11019325151874802,0.09350652406563797,23.0,0.11456584695143718,0.11019325151874802,0.09350652406563797,63.0,0.4082416366215814,0.4057623718765169,0.4478347441777076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.11456584695143718,0.11019325151874802,0.09350652406563797,23.0,0.11456584695143718,0.11019325151874802,0.09350652406563797
22.0,17.0,0.7230813236934583,0.7576407479407475,0.8322911710679737,17.0,0.7230813236934583,0.7576407479407475,0.8322911710679737,17.0,0.7230813236934583,0.7576407479407475,0.8322911710679737,0.0,0.0,0.0,0.0,61.0,0.35090824621229616,0.366317009816634,0.4104404588118165,17.0,0.7230813236934583,0.7576407479407475,0.8322911710679737,17.0,0.7230813236934583,0.7576407479407475,0.8322911710679737,10.637023251899432,0.5725490196078431,0.6352941176470588,0.5098039215686274,0.0,0.0,0.0,0.0,61.0,0.35090824621229616,0.366317009816634,0.4104404588118165,0.0,0.0,0.0,0.0,10.637023251899432,0.5725490196078431,0.6352941176470588,0.5098039215686274,10.637023251899432,0.5725490196078431,0.6352941176470588,0.5098039215686274,10.637023251899432,0.5725490196078431,0.6352941176470588,0.5098039215686274,0.0,0.0,0.0,0.0,63.0,0.5992953861478456,0.6333093371204015,0.7138806743257377,0.0,0.0,0.0,0.0,10.637023251899432,0.5725490196078431,0.6352941176470588,0.5098039215686274,23.0,0.1515406203706796,0.1412543365782594,0.1755640499111668,23.0,0.1515406203706796,0.1412543365782594,0.1755640499111668,63.0,0.5992953861478456,0.6333093371204015,0.7138806743257377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.1515406203706796,0.1412543365782594,0.1755640499111668,23.0,0.1515406203706796,0.1412543365782594,0.1755640499111668
23.0,19.0,0.7940280294445741,0.8668222672352084,0.9256739204881046,19.0,0.7940280294445741,0.8668222672352084,0.9256739204881046,19.0,0.7940280294445741,0.8668222672352084,0.9256739204881046,33.0,0.19567184532089058,0.2050281078456797,0.24522534666432408,33.0,0.19567184532089058,0.2050281078456797,0.24522534666432408,19.0,0.7940280294445741,0.8668222672352084,0.9256739204881046,19.0,0.7940280294445741,0.8668222672352084,0.9256739204881046,18.97914600340502,0.3686274509803922,0.47058823529411764,0.6784313725490196,0.0,0.0,0.0,0.0,33.0,0.19567184532089058,0.2050281078456797,0.24522534666432408,0.0,0.0,0.0,0.0,18.97914600340502,0.3686274509803922,0.47058823529411764,0.6784313725490196,18.97914600340502,0.3686274509803922,0.47058823529411764,0.6784313725490196,18.97914600340502,0.3686274509803922,0.47058823529411764,0.6784313725490196,0.0,0.0,0.0,0.0,32.0,0.32691790075898086,0.37450500467898223,0.4910114289827946,0.0,0.0,0.0,0.0,18.97914600340502,0.3686274509803922,0.47058823529411764,0.6784313725490196,27.0,0.08050420250550847,0.07844694574702443,0.10413241782537061,27.0,0.08050420250550847,0.07844694574702443,0.10413241782537061,32.0,0.32691790075898086,0.37450500467898223,0.4910114289827946,32.0,0.32691790075898086,0.37450500467898223,0.4910114289827946,0.0,0.0,0.0,0.0,27.0,0.08050420250550847,0.07844694574702443,0.10413241782537061,27.0,0.08050420250550847,0.07844694574702443,0.10413241782537061
24.0,19.0,0.89919776275166,0.9670899436431201,0.9851347840976209,19.0,0.89919776275166,0.9670899436431201,0.9851347840976209,19.0,0.89919776275166,0.9670899436431201,0.9851347840976209,33.0,0.24619319259358988,0.2323781705887438,0.23100585364659032,33.0,0.24619319259358988,0.2323781705887438,0.23100585364659032,19.0,0.89919776275166,0.9670899436431201,0.9851347840976209,19.0,0.89919776275166,0.9670899436431201,0.9851347840976209,18.59487423464471,0.7176470588235294,0.8431372549019608,0.9254901960784314,0.0,0.0,0.0,0.0,33.0,0.24619319259358988,0.2323781705887438,0.23100585364659032,0.0,0.0,0.0,0.0,18.59487423464471,0.7176470588235294,0.8431372549019608,0.9254901960784314,18.59487423464471,0.7176470588235294,0.8431372549019608,0.9254901960784314,18.59487423464471,0.7176470588235294,0.8431372549019608,0.9254901960784314,0.0,0.0,0.0,0.0,32.0,0.38852083505375695,0.4074500205436396,0.5029081681495001,0.0,0.0,0.0,0.0,18.59487423464471,0.7176470588235294,0.8431372549019608,0.9254901960784314,27.0,0.12276750716776837,0.1129442911101892,0.1086696208199761,27.0,0.12276750716776837,0.1129442911101892,0.1086696208199761,32.0,0.38852083505375695,0.4074500205436396,0.5029081681495001,32.0,0.38852083505375695,0.4074500205436396,0.5029081681495001,0.0,0.0,0.0,0.0,27.0,0.12276750716776837,0.1129442911101892,0.1086696208199761,27.0,0.12276750716776837,0.1129442911101892,0.1086696208199761
25.0,19.0,0.8449375917660183,0.9181238710815652,0.9468308783881516,19.0,0.8449375917660183,0.9181238710815652,0.9468308783881516,19.0,0.8449375917660183,0.9181238710815652,0.9468308783881516,33.0,0.21237589342067875,0.20333837921578796,0.1842403864155926,33.0,0.21237589342067875,0.20333837921578796,0.1842403864155926,19.0,0.8449375917660183,0.9181238710815652,0.9468308783881516,19.0,0.8449375917660183,0.9181238710815652,0.9468308783881516,21.10544083540286,0.5294117647058824,0.6078431372549019,0.6941176470588235,0.0,0.0,0.0,0.0,33.0,0.21237589342067875,0.20333837921578796,0.1842403864155926,0.0,0.0,0.0,0.0,21.10544083540286,0.5294117647058824,0.6078431372549019,0.6941176470588235,21.10544083540286,0.5294117647058824,0.6078431372549019,0.6941176470588235,21.10544083540286,0.5294117647058824,0.6078431372549019,0.6941176470588235,0.0,0.0,0.0,0.0,32.0,0.35378259838330045,0.35129392567735535,0.42685614343382156,0.0,0.0,0.0,0.0,21.10544083540286,0.5294117647058824,0.6078431372549019,0.6941176470588235,27.0,0.11239663868845563,0.09788297586909667,0.0876162771051717,27.0,0.11239663868845563,0.09788297586909667,0.0876162771051717,32.0,0.35378259838330045,0.35129392567735535,0.42685614343382156,32.0,0.35378259838330045,0.35129392567735535,0.42685614343382156,0.0,0.0,0.0,0.0,27.0,0.11239663868845563,0.09788297586909667,0.0876162771051717,27.0,0.11239663868845563,0.09788297586909667,0.0876162771051717
26.0,18.0,0.774477714431635,0.8267620291182738,0.848189705089395,18.0,0.774477714431635,0.8267620291182738,0.848189705089395,18.0,0.774477714431635,0.8267620291182738,0.848189705089395,35.0,0.17737713946844946,0.19125591113727525,0.1999853321850793,35.0,0.17737713946844946,0.19125591113727525,0.1999853321850793,18.0,0.774477714431635,0.8267620291182738,0.848189705089395,18.0,0.774477714431635,0.8267620291182738,0.848189705089395,24.249634310141676,0.4470588235294118,0.5137254901960784,0.6,0.0,0.0,0.0,0.0,35.0,0.17737713946844946,0.19125591113727525,0.1999853321850793,0.0,0.0,0.0,0.0,24.249634310141676,0.4470588235294118,0.5137254901960784,0.6,24.249634310141676,0.4470588235294118,0.5137254901960784,0.6,24.249634310141676,0.4470588235294118,0.5137254901960784,0.6,0.0,0.0,0.0,0.0,32.0,0.2872271079119542,0.32123917729233376,0.3865476992749996,0.0,0.0,0.0,0.0,24.249634310141676,0.4470588235294118,0.5137254901960784,0.6,26.0,0.08208717087494603,0.08232169321303502,0.08968011816613237,26.0,0.08208717087494603,0.08232169321303502,0.08968011816613237,32.0,0.2872271079119542,0.32123917729233376,0.3865476992749996,32.0,0.2872271079119542,0.32123917729233376,0.3865476992749996,0.0,0.0,0.0,0.0,26.0,0.08208717087494603,0.08232169321303502,0.08968011816613237,26.0,0.08208717087494603,0.08232169321303502,0.08968011816613237
27.0,17.0,0.9078367193569152,0.9339798568040469,0.9163046076845456,17.0,0.9078367193569152,0.9339798568040469,0.9163046076845456,17.0,0.9078367193569152,0.9339798568040469,0.9163046076845456,37.0,0.2017499376976115,0.22021196654118055,0.17803628212329037,37.0,0.2017499376976115,0.22021196654118055,0.17803628212329037,17.0,0.9078367193569152,0.9339798568040469,0.9163046076845456,17.0,0.9078367193569152,0.9339798568040469,0.9163046076845456,14.014455100557337,0.6078431372549019,0.6862745098039216,0.5843137254901961,0.0,0.0,0.0,0.0,37.0,0.2017499376976115,0.22021196654118055,0.17803628212329037,0.0,0.0,0.0,0.0,14.014455100557337,0.6078431372549019,0.6862745098039216,0.5843137254901961,14.014455100557337,0.6078431372549019,0.6862745098039216,0.5843137254901961,14.014455100557337,0.6078431372549019,0.6862745098039216,0.5843137254901961,0.0,0.0,0.0,0.0,32.0,0.3743081666804301,0.4407184236937609,0.41299581436480387,0.0,0.0,0.0,0.0,14.014455100557337,0.6078431372549019,0.6862745098039216,0.5843137254901961,26.0,0.08229978711616569,0.08862120138770506,0.08068112167244215,26.0,0.08229978711616569,0.08862120138770506,0.08068112167244215,32.0,0.3743081666804301,0.4407184236937609,0.41299581436480387,32.0,0.3743081666804301,0.4407184236937609,0.41299581436480387,0.0,0.0,0.0,0.0,26.0,0.08229978711616569,0.08862120138770506,0.08068112167244215,26.0,0.08229978711616569,0.08862120138770506,0.08068112167244215
28.0,28.0,0.8058810693615792,0.8769920497921819,0.8577707254584777,28.0,0.8058810693615792,0.8769920497921819,0.8577707254584777,0.0,0.0,0.0,0.0,24.0,0.18780096793167916,0.19776788350431454,0.1736464721109326,24.0,0.18780096793167916,0.19776788350431454,0.1736464721109326,28.0,0.8058810693615792,0.8769920497921819,0.8577707254584777,28.0,0.8058810693615792,0.8769920497921819,0.8577707254584777,23.40497312611023,0.42745098039215684,0.5372549019607843,0.6313725490196078,24.0,0.18780096793167916,0.19776788350431454,0.1736464721109326,24.0,0.18780096793167916,0.19776788350431454,0.1736464721109326,0.0,0.0,0.0,0.0,23.40497312611023,0.42745098039215684,0.5372549019607843,0.6313725490196078,23.40497312611023,0.42745098039215684,0.5372549019607843,0.6313725490196078,23.40497312611023,0.42745098039215684,0.5372549019607843,0.6313725490196078,0.0,0.0,0.0,0.0,33.0,0.28819496666941935,0.36422211611130123,0.4120109275788431,0.0,0.0,0.0,0.0,23.40497312611023,0.42745098039215684,0.5372549019607843,0.6313725490196078,18.0,0.09489132997225273,0.09615561282656061,0.09456759688350803,18.0,0.09489132997225273,0.09615561282656061,0.09456759688350803,33.0,0.28819496666941935,0.36422211611130123,0.4120109275788431,33.0,0.28819496666941935,0.36422211611130123,0.4120109275788431,18.0,0.09489132997225273,0.09615561282656061,0.09456759688350803,18.0,0.09489132997225273,0.09615561282656061,0.09456759688350803,18.0,0.09489132997225273,0.09615561282656061,0.09456759688350803
